,label,tweet_id,tweet_text
16389,other_useful_information,'383873993310081024',Another #earthquake of 6.8 magnitude.
16390,other_useful_information,'384911618167308288',#earthquake M2.6: Southern Alaska http://t.co/J5uKGsMlxE
16391,other_useful_information,'383884674616918016',PakistanÂs quake-hit area jolted my massive aftershock http://t.co/zmVjLvTvm3 #Earthquake
16392,other_useful_information,'384586376206770176',"#Temblor? M 2.8, 41km N of Hatillo, Puerto Rico http://t.co/FCI2DyRJ5P #Earthquake #Sismo"
16394,other_useful_information,'384564148832452608',"USGS M 6.7, 81km NE of L'Esperance Rock, New Zealand: Monday, September 30, 2013 05:55:54 UTCSunda... http://t.co/FyQGn50VA9 #earthquake"
16395,other_useful_information,'383040667078770689',RT @wrycatcher47: #Pakistan #Earthquake Was So Powerful It Created a New Island http://t.co/94hLqNnJxU
16396,other_useful_information,'383181970903031808',"Dr.HafeezUrRehman,President #AlKhidmat reached Awaraan with RescueTeam,the most quake-affected Area&amp; moving more deep in town #Balochistan"
16397,other_useful_information,'383292670409326592',"The immensity of destruction.. ÂThe Crisis in Haiti: An Assessment,Â #Earthquake #CabConverg #Peacebuilding http://t.co/YtvlpqUgXI"
16399,other_useful_information,'382850470370234369',A new island was created near Pakistan after an earthquake semalam! This is awesome but at the same time freaky ;( #Pakistan
16400,other_useful_information,'384256853862932480',New major earthquake rocks southwest Pakistan #Pakistan http://t.co/A5lovVlJfI
16402,other_useful_information,'384089715743260672',"?#USGS #Breaking? M 4.8, 221km NW of Saumlaki, Indonesia http://t.co/KK9AffQP36 #PastHour #48 #earthquake #tsunami #prayfromjapan"
16405,other_useful_information,'384062499265314816',"2.5 magnitude #earthquake. 15 km from Hollister, CA, United States.http://t.co/RfXFFoei8l"
16408,other_useful_information,'383268788067516417',"RT @Senator_Baloch: #Islamabad's persistent Close Door Policy, Disallowing Int'l Aid Agencies to Rescue, Relief &amp; Rehabilitate #Earthquake Â"
16411,other_useful_information,'383768214351523842',"#Earthquake M 3.3, 168km SSW of Amatignak Island, Alaska: Friday, September 27, 2013 22:32:37 UTCSaturday, Sep... http://t.co/iljqPrKvLF"
16414,other_useful_information,'383125061621665792',"USGS reports a M1.4 #earthquake 41km NE of Sutton-Alpine, Alaska on 9/26/13 @ 6:58:32 UTC http://t.co/pasORijJ80 #quake"
16415,other_useful_information,'383654558217805824',RT @ajmaljami: In order to help #earthquake affected people please do contact at  111-157-157 (NDMA) - NDMA Chairman Maj Gen Syed Aleem.  #Â
16417,other_useful_information,'384904387396501505',"#earthquake: M 2.1, Central Alaska http://t.co/I04UGL5Czl"
16418,other_useful_information,'384316672665849856',"5.2 magnitude #earthquake. 290km ESE of Vostok, Russia.http://t.co/z6G2sabXjg"
16419,other_useful_information,'383349913196589056',"RT @SaamZad: #BalochistanQuake: An island has emerged in Gwadar on ""Paddi-Zer"" side. #Balochistan #Earthquake http://t.co/2hRnaJdWh8"
16420,other_useful_information,'383870633655812096',"""It was not an aftershock it was an independent earthquake,"" Zahid Rafi, director of the National Seismic Centre of #Pakistan  #Earthquake"
16421,other_useful_information,'383788918421737472',"USGS reports a M1.7 #earthquake 38km E of Cantwell, Alaska on 9/28/13 @ 2:53:21 UTC http://t.co/jjPFo0Fvmc #quake"
16425,other_useful_information,'382937561850593280',RT @NewsweekPak: Seismologist says quake island will disappear over time #Balochistan #Gwadar http://t.co/LHw10iHLSc
16426,other_useful_information,'383265124959535104',"#Earthquake in #Balochistan, for details watch #PakistanAt9 now on #CapitalTV."
16428,other_useful_information,'384914396033458176',"2.0 magnitude #earthquake. 83km N of Manley Hot Springs, Alaska.http://t.co/oxUj6OLIoP"
16430,other_useful_information,'383911304723189760',RT @VeengasJ: #Awaran needs help and ruling party #PMLN's performance is not gud. Even #PM #NawazSharif ignored #Balochistan's situation atÂ
16431,other_useful_information,'383874466289164289',"Earthquake in Sindh and Balochistan: Some of the cities were tremors were felt are Karachi, L... http://t.co/HbaUkw1ahb #pakistan #sindh"
16435,other_useful_information,'382899575553413120',Teachable Moment - Magnitude 7.7 Earthquake in Pakistan http://t.co/B5q7EmFGsQ #earthquake #iris #pakistan
16442,other_useful_information,'383081653049913345',#earthquake: M 4.8 - Atlantic Ocean - North Greenland [Kujalleq] Prins Christians Sund: Preliminary Earthquake... http://t.co/5CYtYjWWy2
16446,other_useful_information,'383138602198122496',Â@WSJ: Photos of the #island that appeared after powerful #Pakistan #earthquake: http://t.co/GXSelv3leJÂ #ASIA
16447,other_useful_information,'383152388560789504',#Island Emerges After #Pakistan #Earthquake http://t.co/h5uuf9Z4dv via @WSJ
16449,other_useful_information,'382956922174844928',#PakVotes Home News National Govt capable of dealing with situation in quake affected ... - Associat... http://t.co/eL53ddqpGb #Pakistan
16454,other_useful_information,'383334987137028096',RT @ShakeOut: #ShakeOutTip: Get #earthquake alerts from the @USGS and preparedness tips - all via the @RedCross earthquake app: http://t.coÂ
16455,other_useful_information,'382924141810024449',College of Charleston professor says Pakistan earthquake was felt in South Carolina http://t.co/yxyYSzSVl6 #chsnews #scnews #pakistan
16458,other_useful_information,'384269866015813632',@Senator_Baloch It's decent to keep that aside/recognize the quick response of #PakMilitary to #Balochistan #earthquake despite #BLA attacks
16461,other_useful_information,'383237752516382722',"RT @equakea: #earthquake: M 1.3, Central Alaska http://t.co/jzXMv08oYq"
16464,other_useful_information,'383658847673389056',"#earthquake M 2.8, Alaska Peninsula: September 27, 2013 01:12:31 GMT http://t.co/spi4poo7vk"
16465,other_useful_information,'383950504948432896',"RT @EarthquakeAu: New #Earthquake #Pastday M 3.1, Virgin Islands region http://t.co/k0jArdGort"
16466,other_useful_information,'383064916698992640',#earthquake: M 4.4 - North-America United States [Alaska] Port Alexander: Preliminary Earthquake Report:  Da... http://t.co/6M9KwQdo3i
16469,other_useful_information,'384084379036688384',"#earthquake M 2.8, Central Alaska: September 28, 2013 22:26:21 GMT http://t.co/UM2nKJs2B4"
16472,other_useful_information,'383003699360309250',RT @chaudry_nouman1: A new island emerged after #earthquake #amazing :)
16473,other_useful_information,'384835086971330560',"#Earthquake at 1km NE of Borazjan, Iran 4.7 M. Detph 10.0 Km. - 2013-10-01 01:44:40 UTC http://t.co/pcHv2ZBtd5"
16475,other_useful_information,'383022981225938946',#PakVotes How Did the Pakistan Earthquake Create a Mud Island? - National Geographic: National Geogr... http://t.co/UgffasZKCW #Pakistan
16477,other_useful_information,'383301993894141953',"?#USGS #alert? M 3.5, Island of Hawaii, Hawaii: September 26, 2013 18:36:02 GMT http://t.co/3ygC2uQMDC #earthquake #tsunami #prayfromjapan"
16484,other_useful_information,'383834886684958720',#earthquake: M 3.2 - Caribean Sea U.S. Virgin Islands [Saint Thomas Island] Charlotte Amalie: Preliminary Eart... http://t.co/6CRfxmPyCa
16486,other_useful_information,'382937771267981312',RT @noXforU: RT @RT_com: BREAKING: #Tsunami warning after 7.0 #earthquake off #Peru coast http://t.co/YepfEmmpyo
16489,other_useful_information,'384378337218400256',"1.59 magnitude #earthquake. 54km SSW of Beatty, Nevada.http://t.co/XOLIsSVM3e"
16491,other_useful_information,'383961112339054592',#earthquake M2.3: Puerto Rico region http://t.co/hxHAR1nfuO
16494,other_useful_information,'384388987785199616',"#Sismo #Earthquake M 1.5, 9km NE of Gilroy, California http://t.co/i4I1f98lFo"
16495,other_useful_information,'383016689333710848',#Earthquake in #Peru 6.8 ; Earthquake on #Iran &amp; #Pakistan border 7.7
16496,other_useful_information,'384182601637826560',Fukushima Nuke Power Plant : Nothing serious. http://t.co/zQei4p5ntN #311 #3_11 #Politics #japan #earthquake #CNN #Economy #ABC #BBC #FOX
16498,other_useful_information,'383499729197228033',"#Earthquake of M 4.9, 89km WSW of Awaran, Pakistan http://t.co/Ja6cg7hWLG"
16499,other_useful_information,'383002239461109762',"[WW] 2013-09-25 22:23:47 UTC | at 100km ESE of King Salmon, #Alaska ? 58.449Â°N 155.003Â°W | 2.9 SR, depth 100.00km        ...  #Earthquake"
16505,other_useful_information,'383554964184125440',RT @mirza9: Two more islands have emerged off the #Balochistan coast after the earthquake - http://t.co/XqvTgo46gJ #Pakistan
16506,other_useful_information,'383732404390600705',"#Earthquake 2 - 14km SSE of Indios, Puerto Rico http://t.co/ZKnto84UCl"
16508,other_useful_information,'383946185020407808',"#USGS M 2.8, 67km NNW of Charlotte Amalie, U.S. Virgin Islands http://t.co/OkLQpDkaDi #earthquake"
16509,other_useful_information,'384895599855685633',"#Earthquake of M 6.6, Sea of Okhotsk http://t.co/IyCQ7atRDa"
16510,other_useful_information,'382898540252766208',"(Twitteralert) #Twitter alert: What would you #name the new #island? http://t.co/S6O24FKusw #Pakistan #Gwadar #Balochistan #earthquake"""
16511,other_useful_information,'384794328670806016',"?#USGS #alert? M 1.7, Island of Hawaii, Hawaii: September 30, 2013 21:21:12 GMT http://t.co/YTf4C8odRA #earthquake #tsunami #prayfromjapan"
16512,other_useful_information,'384618423142993920',"?#USGS #Breaking? M 1.6, 4km SW of Yucca Valley, California http://t.co/r4CNXAkM49 #PastHour #16 #earthquake #tsunami #prayfromjapan"
16513,other_useful_information,'383867357074292736',#USGS: Magnitude-6.8 #earthquake has struck Awaran city in #Pakistan's Balochistan province. More soon... http://t.co/w4AM3V3IF5
16516,other_useful_information,'383992542414381057',#Pakistan Pakistan earthquake region struck again - The Independent: The IndependentPakistan earthquake region... http://t.co/4RwTMrsydY
16517,other_useful_information,'382862267340976128',Today Show 'Situation in Baluchistan after Massive Earthquake' how #Pakistan response! any question?
16520,other_useful_information,'383674962428436480',"1.7 magnitude #earthquake. 21 mi from Yucaipa, CA, United States.http://t.co/LuxBhfpY39"
16522,other_useful_information,'383874652277190656',Poor #Balochistan already squeezed from all sides is again victim of huge #earthquake. :(
16524,other_useful_information,'383128637727580160',Earthquake in Mexico. #2013 #earthquake #eq #esri #usgs http://t.co/t1KQdD09d7
16526,other_useful_information,'384596985870696448',"USGS reports a M3 #earthquake 5km SW of Volcano, Hawaii on 9/30/13 @ 8:28:46 UTC http://t.co/oj4RCh5Eyo #quake"
16528,other_useful_information,'383076170029207552',RT @warpedgaijin: How Did the #Pakistan #Earthquake Create a Mud Island? http://t.co/mMexruwehv
16534,other_useful_information,'383783826108846080',"?#USGS #Breaking? M 1.9, 77km SW of Manley Hot Springs, Alaska http://t.co/e9yRYUA2kr #PastHour #19 #earthquake #tsunami #prayfromjapan"
16536,other_useful_information,'382823728662327296',#Pakistan #Earthquake: New #Island Emerges in Arabian Sea [FIRST PHOTOS]: http://t.co/xQsEKJ1C8U
16537,other_useful_information,'383874256641077248',"#Earthquake of M 6.8 - 96km NNE of Awaran, Pakistan http://t.co/UanJeJSdfu"
16538,other_useful_information,'383336480120135681',"2.0 magnitude #earthquake. 14 km from Watsonville, CA, United States.http://t.co/6PgFlLntmF"
16539,other_useful_information,'382873664112590848',RT @Starseed52: #Sep24 New Island Rises Out of the Sea During 7.8 Earthquake in Pakistan http://t.co/XHXeSdEcd7 #Pakistan #quake #island
16542,other_useful_information,'384825462163132416',"?#USGS #alert? M 1.7, Southern Alaska: September 30, 2013 23:26:09 GMT http://t.co/5hGvklNGEw #earthquake #tsunami #prayfromjapan"
16544,other_useful_information,'383372648090066945',"#Earthquake M 3.4, 18km NNW of Otra Banda, Dominican Republic: Thursday, September 26, 2013 22:12:43 UTCThursd... http://t.co/vAKfOjK0gI"
16546,other_useful_information,'384210584272908288',"#Pakistan doesnt learn u had two earthquakes in less than an week, but they are still bombing."
16547,other_useful_information,'384744523965800448',"1.8 magnitude #earthquake. 30 mi from Alpine, CA, United States.http://t.co/wSUtr3Hf1N"
16549,other_useful_information,'383454385289719808',RT @Senator_Baloch: In @BBCUrdu #Balochistan EarthQuake - program NDMA's Military Official Continue to Refuse accepting outside help  http:Â
16550,other_useful_information,'384564048412418049',"6.7 #earthquake 133km ENE of L'Esperance Rock, New Zealand"
16552,other_useful_information,'383041238506565632',"USGS reports a M0.7 #earthquake 6km WNW of The Geysers, California on 9/26/13 @ 1:29:36 UTC http://t.co/lP30U0S5Xb #quake"
16553,other_useful_information,'384565866764832768',"#Earthquake 4.6 - 48km WSW of Iranshahr, Iran http://t.co/IybuBdn3SZ"
16556,other_useful_information,'382869280355659776',I think #NewIsland off-shore #Gwadar cud help #Pakistan make a case in #UN for water boundary extension. Any Experts on #InternationalLaws??
16557,other_useful_information,'382947651219488768',"#Temblor? M 4.5, 270km SE of Lambasa, Fiji http://t.co/uwY8WMMcfK #Earthquake #Sismo"
16558,other_useful_information,'384190118438772736',RT @Kostian_V: BBC News - #India PM Singh in 'terror' warning to #Pakistan ahead of talks http://t.co/bepl7DwI2y
